id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-c4fe790b89505c99,indeed,https://ng.indeed.com/viewjob?jk=c4fe790b89505c99,https://www.jobberman.com/listings/field-technician-4nxrzr,Field Technician,CBC emea,"Lagos, LA, NG",2025-08-13,fulltime,,,,,,True,,,,hr@cbcemea.com,"Today
C
**Field Technician**
====================

**CBC emea**
------------

Lagos Full Time
IT \\& Telecoms Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

Job Title: Field Technician – Internet \\& Network Maintenance  



  

Key Responsibilities:


* Climb masts, towers, and rooftops to install, maintain, and troubleshoot internet and networking equipment.
* Conduct routine inspections of mounted devices such as antennas, radios, and cabling.
* Install and configure network devices (routers, switches, access points) for optimal performance.
* Diagnose and resolve internet connectivity issues both on\\-site and remotely.
* Follow safety procedures and use appropriate protective gear while working at heights.
* Maintain accurate records of site visits, repairs, and installations.
* Collaborate with the technical support team to ensure timely problem resolution.
* Ensure compliance with company policies, client requirements, and industry standards.

  

Qualifications \\& Requirements:


* OND, HND, or equivalent in Electrical/Electronic Engineering, Computer Science, or related field.
* Proven experience as a field or network technician, preferably in the ISP or telecommunications sector.
* Strong understanding of internet technologies, wireless systems, and network troubleshooting.
* Ability to work at heights and climb masts/towers safely.
* Certification in safety harness use and tower climbing (added advantage).
* Good problem\\-solving and communication skills.
* Physically fit and comfortable working outdoors in varying weather conditions.

  

Remuneration \\& Benefits:


* Competitive salary based on experience.
* Safety training and certification provided.
* Allowances for fieldwork and transport.

  

Send CV to hr@cbcemea.com  



  

  

\\<",,https://ng.indeed.com/cmp/Cbc-Emea,,https://www.cbcemea.com,Lagos,51 to 200,,,,,,,,
in-15ecd18c4aa351e2,indeed,https://ng.indeed.com/viewjob?jk=15ecd18c4aa351e2,https://www.jobberman.com/listings/foreign-payment-officer-r8g6ej,Foreign Payment Officer,JMG Limited,"Lagos, LA, NG",2025-08-13,fulltime,,,,,,False,,,,,"Today
J
**Foreign Payment Officer**
===========================

**JMG Limited**
---------------

**Accounting, Auditing \\& Finance**
-----------------------------------

Lagos Full Time
Confidential
* Minimum Qualification :
### **Job Description/Requirements**

* Process all non\\-form M foreign payments.
* Reconciles debit in banks \\& forward.
* Reconciles business rate sheet with debit in banks and forwards weekly or as need arises.
* Supervise the closure of received telex for debit in banks and forward.
* Monitors and report on foreign/expat main cash.
* Confirms staff gratuity for resigned staff to HR and reconciles the gratuity account monthly.
* Handles all bank schedules, leases, form m loans, APG, differentials, prov for banks charges.
* Follow up on all expired APG with responsible managers and bank and ensure timely resolution.
* Ensure that all deposit into APG is followed up with banks to move the agreed % to the current account.

  

\\<",,https://ng.indeed.com/cmp/Jmg-Limited,,,,,,,,,,,,
in-ef175d54ed910d88,indeed,https://ng.indeed.com/viewjob?jk=ef175d54ed910d88,https://www.jobberman.com/listings/head-of-facility-management-electrical-background-7wkxkm,Head of Facility Management (Electrical Background),Sigma Consulting Group,"Lekki, LA, NG",2025-08-13,fulltime,,,,,,False,,,,hiring@mysigma.io,"Today
S
**Head of Facility Management (Electrical Background)**
=======================================================

**Sigma Consulting Group**
--------------------------

**Management \\& Business Development**
--------------------------------------

Lagos Full Time
Recruitment Confidential
* Minimum Qualification :
* Experience Level : Senior level
* Experience Length : 5 years
### **Job Description/Requirements**

  

**Location:** Lekki, Lagos
  

**Industry:** Hospitality \\& Beach Resort
  

**Experience Level:** Minimum 5 Years
  

**Qualification:** Minimum of HND or B.Sc in Electrical/Electronic Engineering or related discipline
  

**Salary:** 300,000 \\- 400,000 monthly (Accommodation Provided)
  

**Work Schedule:** 6 days a week (1 day off weekly)
  

**Job Overview:**  

We are seeking a highly experienced and technically skilled **Head of Facility Management** with a strong background in **Electrical/Electronic Engineering** to oversee and manage all facility operations within a beach resort and hospitality environment in Lekki. The ideal candidate must possess hands\\-on experience in large\\-scale electrical maintenance, industrial inverter systems, and facilities operations, especially within the hospitality or beach resort sector.
  

**Key Responsibilities:**  

**Facility Operations \\& Maintenance:**  



* Oversee day\\-to\\-day maintenance and operation of the resorts physical infrastructure including buildings, utilities, and public areas.
* Develop and implement comprehensive preventative and corrective maintenance schedules.
* Coordinate and supervise internal maintenance staff, contractors, and service vendors.
* Ensure the resort meets all health, safety, and environmental standards and regulatory requirements.
Plan and manage facility upgrades, refurbishments, and expansion projects.  
* 

**Electrical Systems Management:**  



* Manage all resort electrical systems including lighting, HVAC, power distribution, and backup power systems.
* Troubleshoot and repair electrical faults and ensure optimal functionality of all electronic and electrical installations.
* Lead installation and commissioning of industrial inverters and other power equipment.
* Monitor compliance with local electrical safety standards and oversee relevant audits.
Manage service contracts with third\\-party electrical service providers.  
* 

**People \\& Team Management:**  



* Lead, supervise, and train a multidisciplinary team of technicians and maintenance personnel.
* Assign tasks, evaluate performance, and maintain high team morale.
Foster a culture of proactive maintenance, safety, and operational excellence.  
* 

**Budget \\& Asset Management:**  



* Prepare and manage maintenance and capital expenditure budgets.
* Track facility costs and recommend cost\\-saving initiatives.
Maintain accurate records of equipment, warranties, maintenance schedules, and service history.  
* 

**Requirements \\& Qualifications:**  



* Minimum of HND/B.Sc in Electrical/Electronic Engineering or related field.
* Minimum of 5 years hands\\-on experience in facility and electrical management, preferably within a hospitality or beach resort environment.
* Strong knowledge of industrial inverter systems, power distribution, and electrical installations.
* Demonstrated experience managing building systems such as HVAC, BMS, lighting, and electronic controls.
* Sound knowledge of Nigerian safety codes and standards for electrical installations.
* Excellent leadership, communication, and problem\\-solving skills.
* Ability to work under pressure and respond to emergencies efficiently.
Must be residing in or willing to relocate to Lekki. Accommodation is provided.  
* 

**What We Offer:**  



* Competitive salary (300,000 \\- 400,000/month)
* Free staff accommodation
* Opportunity to work in a fast\\-paced, serene, and dynamic resort environment
Professional growth and development  
* 

**How to Apply:**  

Interested and qualified candidates should send their CV to **hiring@mysigma.io** using the job title as the subject of the email.
  

\\<",,https://ng.indeed.com/cmp/Sigma-Consulting-Group,,http://www.sigma-cg.com,San Diego,11 to 50,$1M to $5M (USD),,,,,,,
in-f3eb8af246f1b690,indeed,https://ng.indeed.com/viewjob?jk=f3eb8af246f1b690,https://www.jobberman.com/listings/submit-cvs-new-recruitment-at-ton-corporate-services-vw2kwp,Submit CVs – New Recruitment at T.O.N Corporate Services,TON Corporate Services,NG,2025-08-13,,,,,,,False,,,,,"Today
T
**Submit CVs – New Recruitment at T.O.N Corporate Services**
============================================================

**TON Corporate Services**
--------------------------

**Human Resources**
-------------------

Rest of Nigeria (Nationwide)
Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

**Never Miss a Job Update Again.**  

**We have started building our professional LinkedIn page.**  



* Company:
* Location: Nigeria
* State:
* Job type: Full\\-Time
Job category:  
* 

We are a business management firm with a primary focus on helping Start\\-ups thrive and achieve their business goals. We offer a wide range of corporate services from legal business solutions, human resource management to accounting and tax as well as marketing and brand communications.
  

**Content Marketing Manager / Brand Manager**  



The Content Marketing \\& Brand Manager is responsible for curating content and playing a strategic and executional part in ensuring that the church’s voice is distinct, modern, impactful, and Christ\\-centered across all digital and offline touchpoints.  

* 

**Key Responsibilities:**  

Content Strategy \\& Curation.  

  



* Design storytelling frameworks (e.g., PREP Model, Story\\-to\\-Point) to be used by video and social media teams.
* Work with the Communications team to transform sermons, teachings, and live experiences into multi\\-format content: reels, carousel posts, devotionals, podcasts, blogs, and campaigns.
Ensure content is theologically sound, contextually relevant, and culturally innovative.  
* 

Brand Positioning  

  



Collaborate with design teams to ensure all visual content reflects the brand’s spirit: excellence, support, family\\-oriented, relevance, warmth, and impact.  

* 

Campaigns \\& Thought Leadership  

  



* Ideate and manage thematic campaigns around key events and church services.
* Position the Pastor as a man of prayer and practical wisdom through strategic cut\\-outs, short\\-form videos, and blog\\-style devotionals.
Drive narrative around testimonies, transformations, outreaches, and empowerment, ensuring they emotionally connect with the audience.  
* 

Audience Engagement \\& Growth  

  



* Stay ahead of digital trends in faith content, Gen Z and Millennial culture, and emotional storytelling.
* Create content encouraging active engagement, resharing, and conversations around spiritual growth and life transformation.
Use data insights and community feedback to refine content formats and topics.  
* 

Key Deliverables  

  



* Weekly content calendars (social, blog, WhatsApp, campaigns)
* Monthly brand report (engagement, reach, feedback, success stories)
Content spotting, strategic direction, and content curation based on brand positioning.  
* 

**Collaborates With:**  



* Lead Pastor \\& Teaching Team (for content source)
* Social Media Manager
* Creative/Design Team
Video Editors  
* 

**Requirements**  

**Must\\-Have:**  



* Minimum of 3–5 years of experience in content marketing, branding, or digital communications.
* Strong writing, ideation, and editing skills — ability to turn teachings into compelling content.
* Deep understanding of faith\\-based content and the Christian digital space.
* Experience managing multi\\-platform content (Instagram, TikTok, YouTube, Blogs, WhatsApp, Podcasts).
* Strong organizational skills and ability to manage multiple projects with tight deadlines.
Portfolio required.  
* 

**Head of Marketing and Communications**  



The ideal candidate will possess a blend of strategic thinking, creative prowess, and strong leadership skills, with a deep understanding of both marketing principles and the unique nature of working within a religious context.  

* 

**Principal Duties And Responsibilities:**  



* Design and implement a strategic marketing and communications plan that supports the church’s mission and growth objectives.
* Develop and manage annual budgets for marketing and communications initiatives.
* Oversee the creation of compelling and relevant content for various platforms, including social media, website, newsletters, and promotional materials.
* Ensure all content is aligned with the church’s values and voice, while engaging the congregation and reaching new audiences.
* Develop and execute digital marketing strategies, including social media campaigns, email marketing, and online advertising.
* Monitor and analyze digital metrics to assess the effectiveness of campaigns and make data\\-driven decisions.
* Cultivate relationships with media outlets and manage public relations efforts to enhance the church’s visibility and reputation.
* Coordinate community outreach programs and events to strengthen ties with local organizations and enhance the church’s impact.
* Develop and maintain effective internal communication channels to keep staff, campuses, and members informed and engaged.
* Lead and mentor the marketing and communications team.
* Coordinate with other departments to ensure cohesive messaging and alignment with overall initiatives.
Plan and execute promotional strategies for events, services, and programs.  
* 

**Key Performance Indicators:**  



* Engagement and Growth
* Brand Awareness
* Content Effectiveness and Impact
* Digital Marketing Effectiveness
Crisis Communication and Management  
* 

**Requirements**  



* Bachelor’s degree in Marketing, Communications, Public Relations, or related field (Master’s degree preferred).
* Minimum of 14 years of experience in marketing and communications.
* At least 10 years in a leadership role.
* Proficiency in digital marketing tools and platforms.
* Strong analytical skills and strategic planning abilities.
* Excellent written and verbal communication skills.
* Strong interpersonal skills.
* Deep understanding and alignment with the values and mission of the church.
Strong project management skills.  
* 

**Head of Attraction**  

**Job Description**  



* The Head of Attraction will be responsible for ensuring that the highest standards are applied in programs and events aimed at ensuring guests and members feel at home and acquire a deep sense of belonging to the church. This role oversees all efforts to attract new members and engage existing members, volunteers, etc.
It plays a crucial role in creating a vibrant and welcoming community, requiring people skills, strategic thinking, and a deep commitment to the church’s mission.  
* 

**Key Responsibilities:**  



* Provide leadership and coordinate teams to achieve mission/goals.
* Grow, develop, manage, and expand the volunteer workforce.
* Develop and implement strategies to attract new members.
* Monitor and evaluate membership growth metrics.
* Foster relationships with the local community to enhance visibility.
* Plan and execute community outreach programs and events.
* Recruit and retain volunteers for outreaches and activities.
* Create a positive volunteer experience to encourage participation.
* Organize and coordinate events for members and the wider community.
* Ensure the highest standards of excellence at all programs and events.
* Work with the Communication Team to develop communication strategies.
* Collaborate on programs that support spiritual growth.
* Ensure warmth, welcome, and excellent service standards.
* Handle complaints and inquiries promptly.
* Carry out surveys and gather feedback for improvement.
* Publicize programs and ensure mobilization of resources.
* Analyze attendance reports for improvement opportunities.
* Develop next\\-step strategies to sustain and grow attendance.
Create innovative events to attract and retain members.  
* 

**Requirements**  



* Minimum of a Bachelor’s degree.
* 8–10 years of experience in a similar role, event planning, administration, or project management.
* Proficient in Microsoft Office and social media platforms.
* Strong communication, time management, and organizational skills.
* Interpersonal skills and ability to build stakeholder relationships.
* Creativity, innovation, adaptability, and leadership skills.
Ability to translate strategy into action.  
* 

**Executive Assistant**  



The Executive Assistant will complete a broad variety of administrative tasks that facilitate the Campus Pastor’s ability to effectively lead the church, including assisting with special projects; designing and producing documents, reports, and presentations; collecting and preparing information for meetings; and managing schedules, travel, and communications.  

* 

**Key Responsibilities:**  



* Manage the Campus Pastor’s calendar.
* Provide administrative support (correspondence, reports, files).
* Coordinate and organize daily office activities and workflow.
* Support in committee work, worship material preparation, and event logistics.
* Arrange hospitality, meals, accommodations, and logistics for meetings/events.
* Maintain schedules, travel plans, and related arrangements.
* Attend meetings and take minutes as required.
* Monitor and reconcile expenses related to the Pastor’s budget.
* Ensure transactions comply with policies and reconcile statements.
* Follow up on tasks and review for completeness.
* Write and proofread correspondence.
* Network across the organization.
* Maintain project plans and budgets.
* Assist with assessments, proposals, and reports.
* Collate and submit reports.
* Maintain filing and retrieval systems.
* Oversee office supplies and office management.
* Supervise the Secretary and ensure guest management.
Perform other duties as assigned.  
* 

**Requirements**  



* Bachelor’s degree (additional qualifications an advantage).
* Minimum of 7 years of administrative support experience.
* Strong organizational and interpersonal skills.
* Proficiency in Microsoft Office and Adobe Acrobat.
* Strong attention to detail, adaptability, and creativity.
* Ability to maintain confidentiality and high ethical standards.
* Excellent communication skills.
A clear testimony of faith and alignment with Christian beliefs.  
* 

**Don't Keep! Kindly Share:**  

  

\\<",,https://ng.indeed.com/cmp/Ton-Corporate-Services,,,,,,,,,,,,
in-50128c2f57ff4452,indeed,https://ng.indeed.com/viewjob?jk=50128c2f57ff4452,https://www.jobberman.com/listings/sourcing-executive-84j959,Sourcing Executive,Airtel Africa,NG,2025-08-13,,,,,,,False,,,,,"Today
A
**Sourcing Executive**
======================

**Airtel Africa**
-----------------

**Sales**
---------

Rest of Nigeria (Nationwide)
Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

**Why Airtel Africa?**  

At Airtel Africa, we act with passion, energy, and a can\\-do attitude. Innovation with an entrepreneurial spirit drive us. If you like “ordinary”, then we are not for you.
  

We champion diversity. We anticipate, adapt, and deliver solutions that enrich the lives of communities we serve. we roll up our sleeves to win with our customers.
  

By choosing Airtel, you choose to be part of a winning team. All this in addition to a brilliant opportunity to build a career in your field of expertise, across our different operating companies in Africa.
  

The job holder is to monitor and manage the procurement of Marketing and General Services related equipment and services at the right price, right quantity \\& quality from the most appropriate vendor at full cost of ownership to the benefit of Airtel to ensure good service delivery to its customers.
  

**Airtel Africa is proud to be an equal opportunity employer and remain fully committed to diversity and inclusion in the workplace.**  

\\<",,https://ng.indeed.com/cmp/Airtel-Africa,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5293b34abdc87d91e71775f37f574d43,https://airtel.africa/,https://en.wikipedia.org/wiki/Airtel_Africa,,,,,,,,,
in-513cc02596e7f516,indeed,https://ng.indeed.com/viewjob?jk=513cc02596e7f516,https://www.jobberman.com/listings/dermatology-nurse-84jkj6,Dermatology Nurse,Sigma Consulting Group,"Abuja, FC, NG",2025-08-13,fulltime,,,,,,False,,,,hiring@mysigma.io,"Today
S
**Dermatology Nurse**
=====================

**Sigma Consulting Group**
--------------------------

**Medical \\& Pharmaceutical**
-----------------------------

Abuja Full Time
Recruitment Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

**Department:** Dermatology
  

**Location:** Abuja
  

**Employment Type:** Full\\-Time, Onsite
  

**Responsibilities:**  



* Assist in dermatological procedures.
* Educate patients on skin treatments and aftercare.
* Administer topical and injectable medications.
Maintain sterile dermatology work areas.  
* 

**Qualifications:**  



* RN with dermatology or cosmetic nursing training preferred.
* NMCN license.
At least 1 year in a dermatology clinic.  
* 

**Salary Range:** 180,000 \\- 250,000
  

**Benefits:** Cosmetic product discounts, health cover, dermatology training.
  

**How to Apply:**  

Subject: **""Application Dermatology Nurse (Abuja)""**  

Email: **hiring@mysigma.io**  

\\<",,https://ng.indeed.com/cmp/Sigma-Consulting-Group,,http://www.sigma-cg.com,San Diego,11 to 50,$1M to $5M (USD),,,,,,,
in-ee222c14dd387760,indeed,https://ng.indeed.com/viewjob?jk=ee222c14dd387760,https://www.jobberman.com/listings/regional-sales-manager-2wheeler-automobile-industry-at-dag-industries-nigeria-limited-xp5w04,Regional Sales Manager (2Wheeler) – Automobile Industry at DAG Industries Nigeria Limited,DAG Industries Nigeria Ltd.,"Ikeja, LA, NG",2025-08-13,fulltime,,,,,,False,,,,,"Today
D
**Regional Sales Manager (2Wheeler) – Automobile Industry at DAG Industries Nigeria Limited**
=============================================================================================

**DAG Industries Nigeria Ltd.**
-------------------------------

**Sales**
---------

Lagos Full Time
Shipping \\& Logistics Confidential
* Minimum Qualification :
* Experience Level : Mid level
* Experience Length : 8 years
### **Job Description/Requirements**

  

**Never Miss a Job Update Again.**  

**We have started building our professional LinkedIn page.**  



* Company:
* Location: Nigeria
* State:
* Job type: Full\\-Time
Job category:  
* 

DAG Industries Nigeria Limited – We provide the most popular range of Bajaj motorcycles, Bajaj tricycles, Bajaj genuine spares, MRF tyres, DAG lubricants and unfaltering after sales service. Backed by its untiring team of professional and trained technicians, authorized service stations and its own service center, DAG has been instrumental in developing Nigeria through building infrastructure and creating jobs thereby providing a livelihood for the common people in Nigeria. We at DAG are committed to provide genuine spare parts, accessories, and a never failing support to its customers and business associates.
  

**We Are Recruiting To Fill The Position Below**  

**Job Title: Regional Sales Manager (2Wheeler)** **–** **Automobile Industry**  

**Location:** Ikeja, Lagos
  

Employment Type: Full\\-time
  

**Job Summary**  



* The Regional Sales Manager (RSM) is responsible for driving sales growth, managing dealer networks, and overseeing sales operations within an assigned region.
The role involves developing strategic sales plans, building strong relationships with dealers and key customers, and ensuring that sales targets are met or exceeded in the automobile sector.  
* 

**Key Responsibilities**  

Sales Strategy \\& Planning:  

  



* Develop and implement regional sales strategies aligned with the company’s objectives.
* Analyze market trends, competitor activities, and customer preferences to identify growth opportunities.
Set sales targets for dealerships and sales teams in the assigned region.  
* 

**Dealer \\& Customer Management**  



* Manage and support the dealer network to maximize sales performance.
* Negotiate dealership agreements, incentives, and promotional activities.
Conduct regular visits to dealerships to monitor operations, address issues, and ensure compliance with brand standards.  
* 

**Team Leadership**  



* Lead, mentor, and motivate regional sales teams to achieve targets.
* Conduct training sessions to improve product knowledge, sales skills, and customer service.
Evaluate team performance and provide constructive feedback.  
* 

**Performance Monitoring \\& Reporting**  



* Track sales performance against set goals and prepare periodic reports for management.
* Monitor stock levels, vehicle allocations, and delivery schedules.
Ensure effective use of CRM systems for sales tracking and customer management.  
* 

**Marketing \\& Promotional Activities**  



* Collaborate with the marketing department to execute regional campaigns and events.
* Support product launches and exhibitions within the region.
Identify local marketing opportunities to enhance brand visibility.  
* 

**Performance Metrics (KPIs)**  



* Regional sales growth and revenue achievement.
* Dealer performance and satisfaction levels.
* Customer acquisition and retention rates.
* Market share within the assigned region.
Achievement of stock turnover and delivery timelines.  
* 

**Key Requirements**  



* Education: Bachelor’s Degree in Business Administration, Marketing, or related field (MBA is an advantage).
Experience: Minimum of 8 – 10 years’ sales experience in the automobile industry, with at least 3 years in a regional or managerial role.  
* 

**Skills \\& Competencies**  



* Strong understanding of automobile sales, dealership operations, and market dynamics.
* Excellent negotiation, communication, and leadership skills.
* Ability to analyze sales data and make strategic decisions.
* Proficiency in MS Office and CRM software.
Willingness to travel extensively within the assigned region.  
* 

**Salary**  

N600,000 – N800,000 monthly.
  

**Application Closing Date**  

15th August, 2025\\.
  

**Don't Keep! Kindly Share:**  

  

\\<",,https://ng.indeed.com/cmp/Dag-Industries-Nigeria-Ltd.,,,,,,,,,,,,
in-692c81f910cd2ed6,indeed,https://ng.indeed.com/viewjob?jk=692c81f910cd2ed6,https://www.jobberman.com/listings/head-of-food-beverage-fb-wpdkk4,Head of Food & Beverage (F&B),Sigma Consulting Group,"Lekki, LA, NG",2025-08-13,fulltime,,,,,,False,,,,hiring@mysigma.io,"Today
S
**Head of Food \\& Beverage (F\\&B)**
===================================

**Sigma Consulting Group**
--------------------------

**Management \\& Business Development**
--------------------------------------

Lagos Full Time
Recruitment Confidential
* Minimum Qualification :
* Experience Level : Senior level
* Experience Length : 5 years
### **Job Description/Requirements**

  

**Location:** Lekki, Lagos
  

**Industry:** Hospitality \\& Beach Resort
  

**Experience:** Minimum 5 Years in Food \\& Beverage Management
  

**Qualification:** HND or B.Sc in Hospitality Management, Culinary Arts, Business Administration, or related field
  

**Salary:** 300,000 \\- 400,000 Monthly
  

**Work Schedule:** 6 Days a Week (1 Day Off)
  

**Accommodation:** Provided
  

**Job Overview:**  

A leading beach resort in Lekki is seeking to hire a **Head of Food \\& Beverage (F\\&B)** to oversee and coordinate all F\\&B operations. The successful candidate must have a strong background in **hospitality management** , with proven experience in **marketing, business development** , and **customer service excellence** within the **hospitality or beach resort sector** .
  

This role is critical to ensuring consistent food quality, exceptional guest experience, effective cost control, and operational excellence across all F\\&B outlets, including restaurants, bars, and event catering services.
  

**Key Responsibilities:**  

**Strategic \\& Operational Management:**  



* Plan and implement food and beverage strategies to achieve business objectives.
* Oversee the daily operations of all F\\&B outlets, including restaurants, bars, lounges, and events.
Ensure smooth coordination between kitchen, service, and bar teams to maintain efficient service flow.  
* 

**Menu Development \\& Quality Control:**  



* Collaborate with chefs and kitchen team to design innovative menus based on guest preferences and seasonal trends.
* Ensure food presentation, portioning, and taste meet resort quality standards.
Conduct regular reviews of menu items and suggest improvements based on customer feedback and profitability analysis.  
* 

**Staff Supervision \\& Training:**  



* Recruit, train, and manage F\\&B staff, including waiters, bartenders, chefs, and kitchen assistants.
* Monitor staff performance and conduct regular evaluations.
Foster a positive and professional work culture that emphasizes teamwork and service excellence.  
* 

**Marketing \\& Business Development:**  



* Work closely with the sales and marketing team to promote F\\&B services, special events, theme nights, and seasonal promotions.
* Develop strategies to increase patronage, repeat business, and overall revenue.
Build strong relationships with vendors, partners, and corporate clients to support business growth.  
* 

**Budgeting \\& Financial Management:**  



* Prepare and manage F\\&B budgets, including cost control on food, beverages, and operational expenses.
* Track and optimize revenue generation, monitor daily sales, and prepare performance reports.
Minimize waste and maintain inventory control processes for food, beverages, and supplies.  
* 

**Compliance \\& Hygiene Standards:**  



* Ensure compliance with health, safety, and hygiene regulations as required by Nigerian law and international hospitality standards.
Conduct regular inspections and implement corrective actions where necessary.  
* 

**Customer Service \\& Guest Experience:**  



* Maintain high levels of guest satisfaction by ensuring outstanding service delivery across all touchpoints.
Respond to guest feedback and complaints with professionalism and a solution\\-oriented approach.  
* 

**Requirements \\& Qualifications:**  



* Minimum of HND/B.Sc in Hospitality Management, Culinary Arts, or a related field.
* At least 5 years experience in a food and beverage leadership role, preferably in a beach resort or hotel environment.
* Strong business acumen and proven ability to grow revenue through promotions and quality service.
* Excellent communication, leadership, and interpersonal skills.
* Knowledge of current F\\&B trends, menu development, and pricing strategies.
* Familiarity with inventory management systems and POS technology.
Strong understanding of Nigerian food safety and health regulations.  
* 

**What We Offer:**  



* Competitive salary: 300,000 \\- 400,000/month
* Free on\\-site accommodation
* Professional working environment in a leading beach resort
Growth opportunities within the hospitality industry  
* 

**How to Apply:**  

Interested and qualified candidates should send their CV to **hiring@mysigma.io** with the subject line: **""Head of F\\&B Lekki""** .
  

\\<",,https://ng.indeed.com/cmp/Sigma-Consulting-Group,,http://www.sigma-cg.com,San Diego,11 to 50,$1M to $5M (USD),,,,,,,
in-0c1e9699c1eb158c,indeed,https://ng.indeed.com/viewjob?jk=0c1e9699c1eb158c,https://www.jobberman.com/listings/project-quantity-surveyor-wpdk2g,Project Quantity Surveyor,,"Lagos, LA, NG",2025-08-13,fulltime,,,,,,False,,,,,"Today
P
**Project Quantity Surveyor**
=============================

**Piedra Viva Technology Limited**
----------------------------------

**Management \\& Business Development**
--------------------------------------

Lagos Full Time
Construction Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

**Company Description**

Piedra Viva Technology Ltd. is a fast\\-rising Nigerian construction, consultancy, and project management firm delivering high\\-quality, cost\\-efficient projects across residential, commercial, and hospitality sectors. We specialize in end\\-to\\-end project execution, cost control, and stakeholder coordination, ensuring timely delivery without compromising standards. Our team blends technical expertise with innovative solutions to bring clients' visions to life.  



  

**Role Description**

This is a full\\-time, on\\-site role located in Ibeju Lekki, Lagos for a Project Quantity Surveyor. The Project Quantity Surveyor will be responsible for managing all aspects of the on\\-site contractual and financial side of construction projects. Day\\-to\\-day tasks include preparing bills of quantities (BOQ), material schedule, monitoring materials disbursement, and on\\-site project reporting. The role requires collaboration with project managers and other stakeholders to deliver projects within budget.  



  

**Qualifications**

* Proficiency in Site Management and Coordination
* Experience in preparing Bills of Quantities (BOQ)
* Experience in preparing Materials Schedule
* Skilled in Project Reporting, Cost Reporting and maintaining financial records
* Strong analytical and numerical skills
* Ability to work on\\-site in Lagos
* Excellent communication and negotiation skills
* Bachelor's degree in Quantity Surveying, Construction Management, or related field
* Professional certification or membership in a recognized surveying institution is a plus
Experience in the Nigerian construction industry is beneficial  
* 

  

\\<",,,,,,,,,,,,,,
in-5c6bb57ca53fe404,indeed,https://ng.indeed.com/viewjob?jk=5c6bb57ca53fe404,https://www.jobberman.com/listings/mobile-application-developer-wpdkpg,Mobile Application Developer,,"Lagos, LA, NG",2025-08-13,fulltime,,,,,,True,,,,,"Today
B
**Mobile Application Developer**
================================

**BINMATRA**
------------

**Engineering \\& Technology**
-----------------------------

Lagos Full Time
IT \\& Telecoms Confidential
* Minimum Qualification :
### **Job Description/Requirements**

  

Remote role open to Nigerians living anywhere in Nigeria  



  

**Role Description**

This is a contract remote role for an experienced Full\\-stack Developer in a startup. To qualify \\- you must have shipped a mobile app.


You will be responsible for building and maintaining both front\\-end and occasional back\\-end components of web and mobile applications.  



  

Day\\-to\\-day tasks include writing efficient and reusable code, collaborating with cross\\-functional teams, debugging and troubleshooting issues and ensuring the responsiveness of applications.


The role also involves working with databases, servers and ensuring the overall performance and scalability of our applications.  



  

You'll work in sync with one or two other fullstack devs as well as the rest of the cross\\-functional team. We keep communication to only when necessary as long as you complete assigned tasks on schedule. If you can't keep timelines then please this isn't for you.  



  

**Qualifications**

* Experience in Full\\-stack web / mobile Development
* Experience in React\\-Native for cross\\-platform Development
* Strong problem\\-solving skills and ability to work independently
* Excellent written and verbal communication skills
Familiarity with blockchain technology / Web3 is a plus (optional)  
* 

  

\\<",,,,,,,,,,,,,,
